ID,SurveyLanguage,GeoLocation,TimeToComplete,Consent,SituationNormal,Age,Gender,Student,Education,HHSize,HHRooms,RationCard,Radio,TV,Laptop,Toilet,Fridge,AC,Vehicle,LiveInPune,Ward,Source,RoundOne,RoundTwo,EconomyNormal,Medical,Earning,Unemployment,PercentUnemployed,WFHAbility,IncomeChange,IncomePercent,PandemicEnd,ImportanceTesting,SelfPositive,SelfSymptoms,SelfLikelihood,WaitSymptoms,OtherWaitSymptoms,HHPositive,NonHHPositive,CloseDeath,PuneLikelihood,TrueNumber,ImportanceVaccine,Vaccinated,SelfBooster,KnowVaccinated,PuneVaccinated,VirusAfterVaccine,AfterVaccineLikelihood,PunePercentUnvaccinated,PuneVaccine,SelfFear,FearDecay,PsychologyNormal,SituationStatic,SituationDynamic,ThirdWaveEnd,ThirdWavePeakMonth,ThirdWavePeakDate,ThirdWavePeakCases,FourthWave,TotalWaves,SelfInformation,OtherInformation,ImportanceMaskWearing,SelfMaskUsage,OtherMaskUsage,MaskNotNeeded,ImportanceSocialDistancing,PeopleMet,OtherMet,ImportanceLockdown,LockdownOpinions,LengthLockdown,LockdownNotNeeded,TimesHomeLeft,OtherTimesHomeLeft,TimesCrowdedPlace,OtherTimesCrowdedPlace,SelfVigilance,OtherVigilance,Songs,OtherSongs,PeopleKnown,OtherPeopleKnown,Runs,Weight,OtherWeight,Languages,LanguagesWorld,OtherLanguagesWorld,RoomDensity,SuperiorityWaitSymptom,SuperiorityMaskUsage,SuperiorityInformation,SuperiorityMet,SuperiorityTimesHomeLeft,SuperiorityTimesCrowdedPlace,SuperiorityVigilance,SuperioritySongs,SuperiorityPeopleKnown,SuperiorityWeight,SuperiorityLanguagesWorld
13277967832.0,2.0,,1056.0,1.0,8.0,21.0,2.0,1.0,5.0,3.0,3.0,5.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,7.0,1.0,1.0,1.0,9.0,1.0,2.0,2.0,8.0,1.0,3.0,7.0,9.0,2.0,2.0,1.0,10.0,2.0,6.0,1.0,1.0,2.0,10.0,60000.0,2.0,2.0,8.0,1.0,10.0,1.0,8.0,6.0,6.0,3.0,6.0,11.0,2.0,3.0,9.0,3.0,12.0,20000.0,5.0,2.0,2.0,2.0,1.0,11.0,5.0,12.0,2.0,6.0,8.0,2.0,2.0,16.0,12.0,9.0,8.0,8.0,9.0,2.0,3.0,5.0,2.0,10.0,20.0,200.0,100.0,2.0,50.0,7000.0,4.0,1.0,-4.0,6.0,0.0,-2.0,1.0,-1.0,-1.0,3.0,-10.0,98.0,6996.0
13271263057.0,1.0,,898.0,1.0,5.0,57.0,1.0,2.0,5.0,3.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,1.0,1.0,1.0,7.0,2.0,2.0,2.0,5.0,2.0,3.0,8.0,4.0,1.0,3.0,3.0,12.0,17.0,4.0,2.0,1.0,1.0,10.0,25000.0,2.0,2.0,1.0,1.0,9.0,1.0,5.0,2.0,13.0,4.0,16.0,10.0,4.0,1.0,4.0,1.0,25.0,25000.0,1.0,1.0,1.0,2.0,2.0,10.0,7.0,6.0,2.0,26.0,36.0,4.0,2.0,1.0,1.0,21.0,21.0,12.0,19.0,2.0,3.0,5.0,4.0,60.0,70.0,180.0,600.0,2.0,30.0,3000.0,1.0,1.3333333333333333,13.0,3.0,-1.0,-10.0,0.0,-7.0,-1.0,1.0,-10.0,598.0,2999.0
13266882694.0,2.0,,110.0,1.0,20.0,46.0,3.0,2.0,6.0,5.0,8.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,
13264642457.0,1.0,"18.4921709,73.8497035",1252.0,1.0,5.0,53.0,2.0,2.0,6.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,16.0,1.0,1.0,15.0,2.0,2.0,2.0,6.0,1.0,3.0,6.0,15.0,2.0,3.0,1.0,9.0,6.0,3.0,2.0,1.0,1.0,8.0,20000.0,2.0,2.0,10.0,1.0,6.0,1.0,8.0,6.0,18.0,3.0,17.0,14.0,2.0,2.0,7.0,2.0,8.0,4000.0,1.0,1.0,1.0,3.0,1.0,11.0,6.0,15.0,1.0,21.0,11.0,3.0,2.0,1.0,16.0,6.0,5.0,3.0,6.0,1.0,3.0,5.0,3.0,100.0,25.0,100.0,100.0,4.0,68.0,300.0,2.0,2.0,3.0,5.0,-2.0,10.0,1.0,-3.0,-2.0,2.0,75.0,96.0,298.0
13263515605.0,1.0,,900.0,1.0,6.0,45.0,1.0,2.0,5.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.0,6.0,1.0,3.0,3.0,1.0,7.0,2.0,1.0,1.0,1.0,8.0,9500.0,3.0,2.0,1.0,1.0,10.0,1.0,6.0,3.0,1.0,2.0,9.0,6.0,3.0,2.0,4.0,1.0,20.0,5000.0,1.0,1.0,1.0,1.0,2.0,11.0,9.0,6.0,2.0,26.0,51.0,4.0,1.0,1.0,1.0,15.0,16.0,6.0,11.0,2.0,2.0,5.0,4.0,100.0,100.0,160.0,500.0,4.0,2000.0,10000.0,4.0,1.0,5.0,2.0,0.0,-25.0,-1.0,-5.0,0.0,1.0,0.0,496.0,9996.0
13248822585.0,2.0,,539247.0,1.0,11.0,20.0,2.0,1.0,5.0,5.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,2.0,12.0,2.0,2.0,2.0,5.0,1.0,3.0,7.0,11.0,1.0,2.0,1.0,2.0,4.0,5.0,2.0,1.0,1.0,7.0,11000.0,1.0,2.0,8.0,1.0,4.0,2.0,3.0,2.0,5.0,2.0,15.0,18.0,2.0,3.0,8.0,1.0,28.0,5000.0,1.0,1.0,2.0,3.0,1.0,11.0,5.0,14.0,1.0,3.0,13.0,2.0,1.0,15.0,14.0,2.0,22.0,1.0,8.0,1.0,4.0,6.0,3.0,200.0,500.0,450.0,30.0,4.0,400.0,8000.0,4.0,0.8,-1.0,6.0,-1.0,-10.0,-20.0,-7.0,-3.0,3.0,-300.0,26.0,7996.0
13263120402.0,1.0,"18.503079361963913,73.81075583790246",696.0,1.0,11.0,52.0,1.0,2.0,4.0,4.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,1.0,2.0,2.0,7.0,2.0,2.0,1.0,4.0,1.0,5.0,4.0,11.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,3.0,10000.0,1.0,2.0,6.0,1.0,7.0,1.0,4.0,4.0,17.0,2.0,4.0,11.0,3.0,1.0,5.0,1.0,25.0,2000.0,1.0,1.0,1.0,1.0,1.0,9.0,10.0,11.0,1.0,7.0,11.0,3.0,3.0,1.0,10.0,5.0,6.0,5.0,6.0,1.0,2.0,,,,,,,,,,,1.25,0.0,-1.0,0.0,-4.0,-1.0,-1.0,-1.0,,,,
13262614461.0,2.0,,133.0,1.0,17.0,38.0,1.0,2.0,6.0,4.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,15.0,4.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,,,,,,,,,
13262497459.0,2.0,,3121.0,1.0,18.0,21.0,2.0,1.0,5.0,6.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,14.0,1.0,1.0,1.0,19.0,2.0,2.0,2.0,5.0,1.0,3.0,5.0,19.0,2.0,1.0,3.0,1.0,4.0,6.0,1.0,1.0,1.0,8.0,25000.0,1.0,2.0,6.0,1.0,9.0,1.0,5.0,10.0,4.0,3.0,2.0,19.0,3.0,2.0,8.0,1.0,18.0,10000.0,9.0,3.0,2.0,3.0,1.0,11.0,6.0,19.0,2.0,3.0,16.0,3.0,1.0,17.0,14.0,3.0,16.0,2.0,6.0,2.0,3.0,5.0,3.0,30.0,30.0,200.0,100.0,4.0,700.0,8000.0,3.0,0.6666666666666666,-2.0,5.0,-1.0,-13.0,-13.0,-4.0,-1.0,2.0,0.0,96.0,7997.0
13262522148.0,1.0,,619.0,1.0,3.0,57.0,1.0,2.0,5.0,4.0,3.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,17.0,1.0,2.0,2.0,7.0,2.0,1.0,2.0,4.0,2.0,4.0,7.0,3.0,2.0,3.0,1.0,9.0,4.0,6.0,2.0,1.0,1.0,7.0,10000.0,1.0,2.0,2.0,1.0,9.0,2.0,6.0,1.0,3.0,2.0,4.0,13.0,3.0,2.0,6.0,2.0,7.0,10000.0,1.0,1.0,2.0,2.0,1.0,11.0,6.0,14.0,1.0,52.0,52.0,4.0,5.0,1.0,1.0,15.0,15.0,8.0,8.0,1.0,2.0,7.0,2.0,5.0,5.0,130.0,200.0,4.0,100.0,5000.0,2.0,0.75,-2.0,5.0,0.0,0.0,0.0,0.0,-1.0,5.0,0.0,196.0,4998.0
13262519142.0,2.0,,562.0,1.0,7.0,70.0,1.0,2.0,5.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,1.0,2.0,2.0,5.0,2.0,2.0,2.0,4.0,1.0,3.0,4.0,7.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,10000.0,1.0,2.0,5.0,1.0,7.0,1.0,4.0,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,0.0,,,,,,,,,,
13262448532.0,2.0,,1103.0,1.0,20.0,71.0,1.0,2.0,5.0,3.0,4.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,17.0,2.0,2.0,13.0,2.0,1.0,2.0,4.0,1.0,3.0,5.0,20.0,1.0,2.0,1.0,12.0,3.0,4.0,2.0,1.0,1.0,4.0,9117.0,1.0,2.0,4.0,1.0,4.0,1.0,6.0,5.0,20.0,1.0,3.0,20.0,1.0,4.0,8.0,2.0,15.0,5000.0,14.0,9.0,3.0,4.0,1.0,11.0,4.0,10.0,1.0,6.0,11.0,1.0,1.0,17.0,15.0,5.0,22.0,4.0,21.0,2.0,4.0,5.0,4.0,10.0,50.0,150.0,300.0,3.0,20.0,10000.0,3.0,1.3333333333333333,-1.0,7.0,-1.0,-5.0,-17.0,-17.0,-2.0,1.0,-40.0,297.0,9997.0
13262448816.0,2.0,,124.0,1.0,19.0,34.0,1.0,2.0,6.0,3.0,2.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,
13262420515.0,2.0,"18.5994394,73.7696653",223.0,1.0,17.0,57.0,1.0,2.0,4.0,5.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,17.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
13262422299.0,2.0,,25.0,1.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13262121805.0,1.0,,794.0,1.0,4.0,48.0,2.0,2.0,6.0,4.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,10.0,16.0,1.0,1.0,13.0,2.0,1.0,2.0,5.0,2.0,4.0,7.0,6.0,2.0,2.0,1.0,4.0,5.0,11.0,2.0,1.0,1.0,6.0,20000.0,1.0,2.0,6.0,1.0,8.0,1.0,6.0,3.0,7.0,2.0,5.0,9.0,2.0,2.0,10.0,2.0,15.0,13000.0,14.0,2.0,1.0,1.0,1.0,11.0,6.0,8.0,2.0,18.0,16.0,1.0,1.0,19.0,8.0,11.0,8.0,2.0,7.0,1.0,3.0,5.0,1.0,400.0,200.0,250.0,300.0,1.0,69.0,100.0,1.0,1.25,-6.0,5.0,0.0,2.0,3.0,-5.0,-2.0,4.0,200.0,299.0,99.0
13260028056.0,1.0,,1094.0,1.0,18.0,21.0,1.0,1.0,5.0,4.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,16.0,1.0,2.0,18.0,2.0,2.0,2.0,3.0,2.0,4.0,5.0,18.0,2.0,1.0,1.0,11.0,2.0,3.0,1.0,1.0,1.0,8.0,20000.0,1.0,2.0,10.0,1.0,7.0,2.0,3.0,1.0,14.0,4.0,4.0,18.0,3.0,3.0,7.0,1.0,31.0,10000.0,13.0,3.0,1.0,2.0,1.0,10.0,8.0,18.0,2.0,26.0,31.0,2.0,1.0,16.0,18.0,15.0,15.0,8.0,11.0,1.0,2.0,4.0,3.0,30.0,50.0,100.0,1000.0,2.0,1500.0,9000.0,1.0,1.25,-1.0,2.0,-1.0,-5.0,0.0,-3.0,-1.0,1.0,-20.0,998.0,8999.0
13259585209.0,1.0,,1054.0,1.0,4.0,54.0,1.0,2.0,6.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,14.0,16.0,2.0,2.0,12.0,2.0,1.0,2.0,5.0,3.0,4.0,7.0,12.0,2.0,1.0,1.0,7.0,3.0,4.0,2.0,1.0,1.0,8.0,4000.0,1.0,2.0,5.0,1.0,7.0,1.0,4.0,3.0,13.0,4.0,3.0,14.0,3.0,2.0,8.0,2.0,12.0,20000.0,9.0,3.0,2.0,2.0,1.0,9.0,9.0,14.0,1.0,16.0,21.0,3.0,1.0,9.0,14.0,9.0,7.0,5.0,5.0,1.0,1.0,5.0,2.0,500.0,200.0,180.0,150.0,4.0,500.0,8000.0,3.0,1.0,-1.0,0.0,0.0,-5.0,2.0,0.0,0.0,3.0,300.0,146.0,7997.0
13259570761.0,1.0,,1143.0,1.0,6.0,42.0,1.0,2.0,6.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,16.0,16.0,1.0,1.0,16.0,2.0,1.0,2.0,3.0,2.0,4.0,5.0,20.0,1.0,1.0,2.0,12.0,3.0,4.0,2.0,1.0,1.0,9.0,5000.0,1.0,2.0,5.0,1.0,9.0,1.0,5.0,3.0,17.0,4.0,15.0,18.0,2.0,3.0,11.0,2.0,18.0,6000.0,14.0,8.0,1.0,2.0,1.0,11.0,6.0,18.0,1.0,52.0,52.0,3.0,3.0,16.0,4.0,22.0,22.0,22.0,22.0,1.0,3.0,4.0,2.0,200.0,100.0,190.0,550.0,4.0,200.0,8000.0,4.0,1.0,-1.0,5.0,-1.0,0.0,0.0,0.0,-2.0,2.0,100.0,546.0,7996.0
13259436516.0,2.0,,139.0,1.0,5.0,43.0,2.0,2.0,5.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,17.0,4.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
13259406270.0,1.0,,922.0,1.0,1.0,25.0,1.0,1.0,6.0,3.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,16.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,1.0,3.0,3.0,18.0,1.0,1.0,3.0,1.0,3.0,6.0,2.0,1.0,1.0,5.0,20000.0,1.0,2.0,6.0,1.0,6.0,1.0,3.0,3.0,18.0,3.0,16.0,1.0,3.0,1.0,6.0,2.0,3.0,9000.0,1.0,1.0,2.0,2.0,1.0,10.0,10.0,18.0,1.0,31.0,52.0,2.0,2.0,16.0,6.0,11.0,11.0,4.0,4.0,1.0,2.0,8.0,4.0,20.0,50.0,170.0,150.0,4.0,250.0,2000.0,2.0,1.3333333333333333,-3.0,0.0,0.0,-21.0,0.0,0.0,-1.0,4.0,-30.0,146.0,1998.0
13258598668.0,2.0,,26.0,1.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13258255917.0,1.0,,499.0,1.0,7.0,29.0,1.0,1.0,4.0,5.0,6.0,5.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,16.0,16.0,2.0,2.0,5.0,2.0,1.0,2.0,8.0,2.0,1.0,7.0,7.0,2.0,1.0,2.0,7.0,1.0,4.0,2.0,1.0,1.0,6.0,10000.0,1.0,2.0,4.0,1.0,8.0,2.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,-3.0,,,,,,,,,,
13258256755.0,2.0,,230.0,1.0,18.0,22.0,1.0,2.0,5.0,4.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25,,,,,,,,,,,
13258170328.0,1.0,,1221.0,1.0,14.0,47.0,2.0,2.0,6.0,7.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,18.0,2.0,1.0,2.0,6.0,2.0,3.0,6.0,19.0,1.0,1.0,3.0,10.0,6.0,8.0,1.0,1.0,1.0,6.0,16000.0,1.0,2.0,5.0,1.0,11.0,1.0,3.0,2.0,1.0,2.0,4.0,19.0,3.0,2.0,7.0,1.0,30.0,4000.0,14.0,2.0,1.0,1.0,1.0,10.0,9.0,18.0,1.0,6.0,11.0,3.0,3.0,11.0,14.0,3.0,5.0,3.0,6.0,1.0,2.0,7.0,3.0,50.0,100.0,200.0,150.0,3.0,60.0,1000.0,2.0,0.7142857142857143,-2.0,1.0,0.0,-5.0,-2.0,-3.0,-1.0,4.0,-50.0,147.0,998.0
13257959493.0,1.0,,144.0,1.0,8.0,27.0,1.0,1.0,6.0,4.0,5.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,16.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25,,,,,,,,,,,
13257942829.0,2.0,,223.0,1.0,20.0,40.0,1.0,2.0,6.0,4.0,4.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
13257811334.0,1.0,"18.511329,73.812935",1791.0,1.0,7.0,57.0,1.0,2.0,5.0,4.0,6.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,1.0,2.0,2.0,5.0,2.0,1.0,2.0,3.0,3.0,4.0,8.0,7.0,1.0,1.0,3.0,1.0,5.0,6.0,1.0,1.0,1.0,7.0,18000.0,1.0,2.0,3.0,1.0,10.0,1.0,5.0,2.0,5.0,3.0,8.0,7.0,3.0,2.0,9.0,2.0,21.0,10000.0,5.0,2.0,1.0,2.0,1.0,10.0,10.0,9.0,1.0,21.0,21.0,2.0,2.0,17.0,7.0,21.0,16.0,11.0,16.0,1.0,2.0,5.0,3.0,190.0,200.0,550.0,500.0,2.0,800.0,9000.0,4.0,1.5,-1.0,0.0,-1.0,0.0,5.0,-5.0,-1.0,2.0,-10.0,498.0,8996.0
13245669789.0,1.0,,494505.0,1.0,18.0,22.0,1.0,2.0,5.0,4.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,6.0,16.0,1.0,1.0,14.0,2.0,1.0,2.0,6.0,2.0,3.0,3.0,15.0,2.0,2.0,1.0,7.0,4.0,4.0,2.0,1.0,1.0,7.0,10000.0,1.0,2.0,6.0,1.0,8.0,1.0,5.0,2.0,6.0,3.0,17.0,13.0,3.0,1.0,6.0,1.0,31.0,4000.0,11.0,2.0,1.0,2.0,1.0,8.0,8.0,5.0,3.0,13.0,19.0,4.0,4.0,8.0,5.0,6.0,8.0,8.0,8.0,2.0,2.0,5.0,3.0,30.0,30.0,174.0,600.0,4.0,40.0,300.0,2.0,0.75,0.0,0.0,-1.0,-6.0,-2.0,0.0,0.0,2.0,0.0,596.0,298.0
13257614477.0,2.0,,855.0,1.0,6.0,54.0,1.0,2.0,6.0,5.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,10.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,6.0,2.0,2.0,1.0,2.0,6.0,4.0,2.0,1.0,1.0,4.0,10000.0,1.0,2.0,7.0,1.0,6.0,1.0,3.0,1.0,7.0,3.0,3.0,10.0,3.0,2.0,7.0,2.0,12.0,3000.0,1.0,1.0,2.0,2.0,2.0,11.0,8.0,10.0,2.0,6.0,10.0,3.0,3.0,1.0,1.0,4.0,4.0,3.0,5.0,2.0,2.0,4.0,3.0,1.0,1.0,160.0,100.0,4.0,40.0,100.0,4.0,1.0,2.0,3.0,0.0,-4.0,0.0,-2.0,0.0,1.0,0.0,96.0,96.0
13257518524.0,2.0,,478.0,1.0,19.0,43.0,1.0,2.0,5.0,5.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,13.0,1.0,2.0,2.0,14.0,2.0,1.0,2.0,3.0,2.0,3.0,4.0,18.0,1.0,1.0,1.0,4.0,2.0,5.0,1.0,1.0,2.0,5.0,9500.0,1.0,2.0,9.0,1.0,8.0,1.0,9.0,4.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,-3.0,,,,,,,,,,
13257082058.0,1.0,,8862.0,1.0,1.0,56.0,1.0,2.0,6.0,5.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,5.0,2.0,1.0,2.0,2.0,2.0,4.0,8.0,1.0,2.0,4.0,1.0,6.0,3.0,4.0,1.0,1.0,1.0,6.0,10000.0,1.0,2.0,6.0,1.0,8.0,1.0,6.0,1.0,5.0,3.0,9.0,8.0,4.0,1.0,6.0,1.0,23.0,15000.0,1.0,1.0,1.0,2.0,1.0,10.0,7.0,14.0,1.0,21.0,31.0,4.0,3.0,1.0,1.0,11.0,11.0,3.0,7.0,1.0,1.0,7.0,3.0,100.0,100.0,145.0,600.0,3.0,1000.0,5000.0,3.0,0.6,-1.0,3.0,-1.0,-10.0,0.0,-4.0,0.0,4.0,0.0,597.0,4997.0
13257127937.0,1.0,,86.0,2.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13257087154.0,1.0,,819.0,1.0,16.0,24.0,2.0,2.0,5.0,3.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,6.0,16.0,1.0,2.0,18.0,2.0,1.0,2.0,4.0,2.0,1.0,6.0,18.0,1.0,2.0,3.0,7.0,5.0,5.0,1.0,1.0,2.0,8.0,15000.0,1.0,2.0,10.0,1.0,7.0,1.0,4.0,2.0,17.0,2.0,16.0,18.0,2.0,2.0,6.0,1.0,20.0,3000.0,11.0,3.0,2.0,3.0,1.0,11.0,8.0,18.0,1.0,11.0,11.0,3.0,1.0,8.0,14.0,6.0,16.0,1.0,4.0,2.0,3.0,5.0,3.0,80.0,50.0,200.0,1000.0,2.0,1800.0,8000.0,4.0,1.3333333333333333,0.0,3.0,-1.0,0.0,-10.0,-3.0,-1.0,2.0,30.0,998.0,7996.0
13257055739.0,1.0,,171.0,1.0,13.0,50.0,1.0,2.0,6.0,6.0,6.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,7.0,16.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
13257047290.0,1.0,,454.0,1.0,18.0,45.0,2.0,2.0,5.0,4.0,4.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,16.0,1.0,2.0,19.0,2.0,2.0,2.0,4.0,1.0,4.0,7.0,18.0,2.0,2.0,1.0,5.0,4.0,5.0,2.0,2.0,2.0,8.0,12000.0,1.0,2.0,10.0,1.0,8.0,1.0,8.0,4.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-1.0,,,,,,,,,,
13257018321.0,1.0,,1930.0,1.0,1.0,71.0,2.0,2.0,6.0,1.0,4.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,17.0,1.0,2.0,2.0,14.0,2.0,2.0,2.0,4.0,1.0,3.0,4.0,6.0,1.0,3.0,1.0,11.0,8.0,6.0,2.0,1.0,2.0,5.0,20.0,1.0,2.0,1.0,1.0,9.0,1.0,4.0,2.0,5.0,3.0,4.0,5.0,3.0,1.0,9.0,2.0,25.0,3000.0,1.0,1.0,1.0,2.0,1.0,11.0,10.0,14.0,1.0,8.0,11.0,4.0,3.0,1.0,1.0,1.0,8.0,1.0,8.0,1.0,1.0,4.0,4.0,50.0,100.0,300.0,120.0,4.0,28.0,10000.0,4.0,4.0,2.0,1.0,-1.0,-3.0,-7.0,-7.0,0.0,0.0,-50.0,116.0,9996.0
13256853092.0,1.0,,9444.0,1.0,5.0,43.0,2.0,2.0,5.0,3.0,4.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,6.0,6.0,2.0,2.0,19.0,2.0,2.0,2.0,5.0,1.0,3.0,5.0,6.0,1.0,2.0,2.0,9.0,1.0,4.0,2.0,1.0,1.0,9.0,10000.0,2.0,2.0,11.0,1.0,7.0,1.0,6.0,3.0,13.0,3.0,4.0,14.0,2.0,2.0,8.0,1.0,26.0,5000.0,1.0,2.0,1.0,2.0,1.0,11.0,6.0,14.0,2.0,16.0,21.0,3.0,3.0,8.0,14.0,5.0,8.0,5.0,11.0,1.0,2.0,4.0,3.0,25.0,50.0,300.0,180.0,4.0,100.0,1000.0,3.0,1.3333333333333333,-3.0,5.0,-1.0,-5.0,-3.0,-6.0,-1.0,1.0,-25.0,176.0,997.0
13257006247.0,1.0,,695.0,1.0,6.0,32.0,2.0,1.0,6.0,4.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,16.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
